<Sentence id='1'>
1	बीटू	NNP	<fs af='बीटू,n,m,sg,3,o,0_का,0' drel='r6:मां' vpos='vib_2' name='बीटू' chunkId='NP' chunkType='head:NP' posn='10'>
2	की	PSP	<fs af='का,psp,f,sg,,o,,' drel='lwg__psp:बीटू' name='की' chunkType='child:NP' posn='20'>
3	मां	NN	<fs af='माँ,n,f,sg,3,o,0_का,0' drel='r6:चेहरा' vpos='vib_2' name='मां' chunkId='NP2' chunkType='head:NP2' posn='30'>
4	का	PSP	<fs af='का,psp,m,sg,,d,,' drel='lwg__psp:मां' name='का' chunkType='child:NP2' posn='40'>
5	चेहरा	NN	<fs af='चेहरा,n,m,sg,3,d,0,0' drel='k1:मुरझाया' name='चेहरा' chunkId='NP3' chunkType='head:NP3' posn='50'>
6	मुरझाया	VM	<fs af='मुरझा,v,m,sg,any,,या_हो+या,yA' vpos='tam_2' name='मुरझाया' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='60'>
7	हुआ	VAUX	<fs af='हो,v,m,sg,any,,या,yA' drel='lwg__vaux:मुरझाया' name='हुआ' chunkType='child:VGF' posn='70'>
8	।	SYM	<fs af='।,punc,,,,,,' drel='rsym:मुरझाया' name='।' chunkId='BLK' chunkType='head:BLK' posn='80'>
</Sentence>

<Sentence id='2'>
1	बसन्त	NNP	<fs af='बसंत,n,m,sg,3,o,0_का,0' drel='r6:मौसम' vpos='vib_2' name='बसन्त' chunkId='NP' chunkType='head:NP' posn='10'>
2	के	PSP	<fs af='का,psp,m,sg,,o,,' drel='lwg__psp:बसन्त' name='के' chunkType='child:NP' posn='20'>
3	मौसम	NN	<fs af='मौसम,n,m,sg,3,o,0_में,0' drel='k7:NULL' vpos='vib_2' name='मौसम' chunkId='NP2' chunkType='head:NP2' posn='30'>
4	में	PSP	<fs af='में,psp,,,,,,' drel='lwg__psp:मौसम' name='में' chunkType='child:NP2' posn='40'>
5	पतझड़	NN	<fs af='पतझड,n,m,sg,3,d,0,0' drel='k1:NULL' name='पतझड़' chunkId='NP3' chunkType='head:NP3' posn='50'>
6	क्यों	WQ	<fs af='क्यों,pn,,,,,,' drel='adv:NULL' name='क्यों' chunkId='RBP' chunkType='head:RBP' posn='60'>
7	NULL	VM	<fs af='NULL,v,,,,,,' name='NULL' chunkId='NULL__VGF' chunkType='head:NULL__VGF' mtype='gap' troot='है' stype='interrogative' voicetype='active'>
8	?	SYM	<fs af='?,punc,,,,,,' drel='rsym:NULL' name='?' chunkId='BLK' chunkType='head:BLK' posn='70'>
</Sentence>

<Sentence id='3'>
1	ज्ञानेश्वरी	NNP	<fs af='ज्ञानेश्वरी,n,f,sg,3,d,0,0' drel='spr:-' name='ज्ञानेश्वरी' chunkId='NP' chunkType='head:NP' posn='10'>
2	-	SYM	<fs af='-,punc,,,,,,' name='-' chunkId='BLK' chunkType='head:BLK' posn='20'>
3	तुमको	PRP	<fs af='तुम,pn,any,sg,2,o,को,ko' drel='k4a:सूझ' name='तुमको' chunkId='NP2' chunkType='head:NP2' posn='30'>
4	मजाक	NN	<fs af='मजाक,n,m,sg,3,d,0,0' drel='pof:सूझ' name='मजाक' chunkId='NP3' chunkType='head:NP3' posn='40'>
5	सूझ	VM	<fs af='सूझ,v,m,sg,3,,0_रह+या_है,0' drel='spn:-' vpos='tam_2_3' name='सूझ' chunkId='VGF' chunkType='head:VGF' stype='interrogative' voicetype='active' posn='50'>
6	रहा	VAUX	<fs af='रह,v,m,sg,any,,या,yA' drel='lwg__vaux:सूझ' name='रहा' chunkType='child:VGF' posn='60'>
7	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' drel='lwg__vaux_cont:रहा' name='है' chunkType='child:VGF' posn='70'>
8	मेरे	PRP	<fs af='मैं,pn,m,sg,1,o,का,kA' drel='r6:चेहरे' name='मेरे' chunkId='NP4' chunkType='head:NP4' posn='80'>
9	मुरझाये	VM	<fs af='मुरझा,v,m,sg,any,,या,yA' drel='nmod__k1inv:चेहरे' name='मुरझाये' chunkId='VGNF' chunkType='head:VGNF' posn='90'>
10	चेहरे	NN	<fs af='चेहरा,n,m,sg,3,o,0_को,0' drel='k2:देखकर' vpos='vib_2' name='चेहरे' chunkId='NP5' chunkType='head:NP5' posn='100'>
11	को	PSP	<fs af='को,psp,,,,,,' drel='lwg__psp:चेहरे' name='को' chunkType='child:NP5' posn='110'>
12	देखकर	VM	<fs af='देख,v,any,any,any,,कर,kara' drel='vmod:सूझ' name='देखकर' chunkId='VGNF2' chunkType='head:VGNF2' posn='120'>
13	?	SYM	<fs af='?,punc,,,,,,' drel='rsym:-' name='?' chunkId='BLK2' chunkType='head:BLK2' posn='130'>
</Sentence>

<Sentence id='4'>
1	सच	NN	<fs af='सच,n,m,sg,3,d,0,0' drel='vmod:समझ' name='सच' chunkId='NP' chunkType='head:NP' posn='10'>
2	औरत	NN	<fs af='औरत,n,f,sg,3,o,0_का,0' drel='r6:दर्द' vpos='vib_2' name='औरत' chunkId='NP2' chunkType='head:NP2' posn='20'>
3	के	PSP	<fs af='का,psp,m,sg,,o,,' drel='lwg__psp:औरत' name='के' chunkType='child:NP2' posn='30'>
4	दर्द	NN	<fs af='दर्द,n,m,sg,3,o,0_को,0' drel='k2:समझ' vpos='vib_2' name='दर्द' chunkId='NP3' chunkType='head:NP3' posn='40'>
5	को	PSP	<fs af='को,psp,,,,,,' drel='lwg__psp:दर्द' name='को' chunkType='child:NP3' posn='50'>
6	कोई	PRP	<fs af='कोई,pn,any,sg,3,d,0,0' drel='k1:समझ' name='कोई' chunkId='NP4' chunkType='head:NP4' posn='60'>
7	नहीं	NEG	<fs af='नहीं,avy,,,,,,' drel='lwg__neg:समझ' name='नहीं' chunkType='child:VGF' posn='70'>
8	समझ	VM	<fs af='समझ,v,any,sg,any,,0_पा+या,0' vpos='tam_3' name='समझ' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='80'>
9	पाया	VAUX	<fs af='पा,v,m,sg,any,,या,yA' drel='lwg__vaux:समझ' name='पाया' chunkType='child:VGF' posn='90'>
10	।	SYM	<fs af='।,punc,,,,,,' drel='rsym:समझ' name='।' chunkId='BLK' chunkType='head:BLK' posn='100'>
</Sentence>

<Sentence id='5'>
1	रामेश्वर	NNP	<fs af='रामेश्वर,n,m,sg,3,d,0,0' drel='spr:-' name='रामेश्वर' chunkId='NP' chunkType='head:NP' posn='10'>
2	-	SYM	<fs af='-,punc,,,,,,' name='-' chunkId='BLK' chunkType='head:BLK' posn='20'>
3	देवी	NN	<fs af='देवी,n,f,sg,3,d,0,0' drel='rad:जान' name='देवी' chunkId='NP2' chunkType='head:NP2' posn='30'>
4	दर्द	NN	<fs af='दर्द,n,m,sg,3,o,0_का,0' drel='r6:कारण' vpos='vib_2' name='दर्द' chunkId='NP3' chunkType='head:NP3' posn='40'>
5	का	PSP	<fs af='का,psp,m,sg,,d,,' drel='lwg__psp:दर्द' name='का' chunkType='child:NP3' posn='50'>
6	कारण	NN	<fs af='कारण,n,m,sg,3,d,0,0' drel='k2:जान' name='कारण' chunkId='NP4' chunkType='head:NP4' posn='60'>
7	जान	VM	<fs af='जान,v,m,sg,1,,0_सक+ता_है,0' drel='spn:-' vpos='tam_2_3' name='जान' chunkId='VGF' chunkType='head:VGF' stype='interrogative' voicetype='active' posn='70'>
8	सकता	VAUX	<fs af='सक,v,m,sg,any,,ता,wA' drel='lwg__vaux:जान' name='सकता' chunkType='child:VGF' posn='80'>
9	हूँ	VAUX	<fs af='है,v,any,sg,1,,है,hE' drel='lwg__vaux_cont:सकता' name='हूँ' chunkType='child:VGF' posn='90'>
10	?	SYM	<fs af='?,punc,,,,,,' drel='rsym:-' name='?' chunkId='BLK2' chunkType='head:BLK2' posn='100'>
</Sentence>

<Sentence id='6'>
1	ज्ञानेश्वरी	NNP	<fs af='ज्ञानेश्वरी,n,f,sg,3,d,0,0' drel='spr:-' name='ज्ञानेश्वरी' chunkId='NP' chunkType='head:NP' posn='10'>
2	-	SYM	<fs af='-,punc,,,,,,' name='-' chunkId='BLK' chunkType='head:BLK' posn='20'>
3	सुनोगे	VM	<fs af='सुन,v,m,sg,2,,गा,gA' drel='spn:-' name='सुनोगे' chunkId='VGF' chunkType='head:VGF' stype='interrogative' voicetype='active' posn='30'>
