<Sentence id='1'>
1	सुधा	NNP	<fs af='सुधा,n,f,sg,3,d,0,0' drel='spr:-' name='सुधा' chunkId='NP' chunkType='head:NP' posn='10'>
2	-	SYM	<fs af='-,punc,,,,,,' name='-' chunkId='BLK' chunkType='head:BLK' posn='20'>
3	मम्मी	NN	<fs af='मम्मी,n,f,sg,3,d,0,0' drel='rad:लो' name='मम्मी' chunkId='NP2' chunkType='head:NP2' posn='30'>
4	फोन	NN	<fs af='फोन,n,m,sg,3,d,0,0' drel='k2:लो' name='फोन' chunkId='NP3' chunkType='head:NP3' posn='40'>
5	लो	VM	<fs af='ले,v,any,sg,2,,ओ,ao' drel='spn:-' name='लो' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='50'>
6	।	SYM	<fs af='।,punc,,,,,,' drel='rsym:-' name='।' chunkId='BLK2' chunkType='head:BLK2' posn='60'>
</Sentence>

<Sentence id='2'>
1	ज्योति	NNP	<fs af='ज्योति,n,f,sg,3,d,0,0' drel='spr:-' name='ज्योति' chunkId='NP' chunkType='head:NP' posn='10'>
2	-	SYM	<fs af='-,punc,,,,,,' name='-' chunkId='BLK' chunkType='head:BLK' posn='20'>
3	किसका	WQ	<fs af='कौन,pn,m,sg,3,o,का,kA' drel='r6v:है' name='किसका' chunkId='NP2' chunkType='head:NP2' posn='30'>
4	है	VM	<fs af='है,v,any,sg,3,,है,hE' drel='spn:-' name='है' chunkId='VGF' chunkType='head:VGF' stype='interrogative' voicetype='active' posn='40'>
5	?	SYM	<fs af='?,punc,,,,,,' drel='rsym:-' name='?' chunkId='BLK2' chunkType='head:BLK2' posn='50'>
</Sentence>

<Sentence id='3'>
1	सुधा	NNP	<fs af='सुधा,n,f,sg,3,d,0,0' drel='spr:-' name='सुधा' chunkId='NP' chunkType='head:NP' posn='10'>
2	-	SYM	<fs af='-,punc,,,,,,' name='-' chunkId='BLK' chunkType='head:BLK' posn='20'>
3	मामा	NN	<fs af='मामा,n,m,sg,3,d,0,0' drel='k1:हैं' name='मामा' chunkId='NP2' chunkType='head:NP2' posn='30'>
4	हैं	VM	<fs af='है,v,any,sg,3h,,है,hE' drel='spn:-' name='हैं' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='40'>
5	।	SYM	<fs af='।,punc,,,,,,' drel='rsym:-' name='।' chunkId='BLK2' chunkType='head:BLK2' posn='50'>
</Sentence>

<Sentence id='4'>
1	ज्योति	NNP	<fs af='ज्योति,n,f,sg,3,d,0,0' drel='spr:-' name='ज्योति' chunkId='NP' chunkType='head:NP' posn='10'>
2	-	SYM	<fs af='-,punc,,,,,,' name='-' chunkId='BLK' chunkType='head:BLK' posn='20'>
3	कौन	WQ	<fs af='कौन,pn,,,,o,,' drel='mod__wq:मामा' name='कौन' chunkType='child:NP2' posn='30'>
4	से	RP	<fs af='सा,avy,m,sg,3h,d,,' drel='lwg__rp:कौन' name='से' chunkType='child:NP2' posn='40'>
5	मामा	NN	<fs af='मामा,n,m,sg,3,d,0,0' drel='spn:-' name='मामा' chunkId='NP2' chunkType='head:NP2' posn='50'>
6	।	SYM	<fs af='।,punc,,,,,,' drel='rsym:-' name='।' chunkId='BLK2' chunkType='head:BLK2' posn='60'>
</Sentence>

<Sentence id='5'>
1	सुधा	NNP	<fs af='सुधा,n,f,sg,3,d,0,0' drel='spr:-' name='सुधा' chunkId='NP' chunkType='head:NP' posn='10'>
2	-	SYM	<fs af='-,punc,,,,,,' name='-' chunkId='BLK' chunkType='head:BLK' posn='20'>
3	बात	NN	<fs af='बात,n,f,sg,3,d,0,0' drel='pof:करो' name='बात' chunkId='NP2' chunkType='head:NP2' posn='30'>
4	तो	RP	<fs af='तो,avy,,,,,,' drel='lwg__rp:बात' name='तो' chunkType='child:NP2' posn='40'>
5	करो	VM	<fs af='कर,v,any,sg,2,,ओ,ao' drel='spn:-' name='करो' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='50'>
6	।	SYM	<fs af='।,punc,,,,,,' drel='rsym:-' name='।' chunkId='BLK2' chunkType='head:BLK2' posn='60'>
</Sentence>

<Sentence id='6'>
1	ज्योति	NNP	<fs af='ज्योति,n,f,sg,3,d,0,0' drel='spr:-' name='ज्योति' chunkId='NP' chunkType='head:NP' posn='10'>
2	-	SYM	<fs af='-,punc,,,,,,' name='-' chunkId='BLK' chunkType='head:BLK' posn='20'>
3	कानूनी	JJ	<fs af='कानूनी,adj,any,any,,o,,' drel='nmod__adj:तौर' name='कानूनी' chunkType='child:NP2' posn='30'>
4	तौर	NN	<fs af='तौर,n,f,sg,3,o,0_पर,0' drel='k7:मारी' vpos='vib_3' name='तौर' chunkId='NP2' chunkType='head:NP2' posn='40'>
5	पर	PSP	<fs af='पर,psp,,,,,,' drel='lwg__psp:तौर' name='पर' chunkType='child:NP2' posn='50'>
6	मारी	VM	<fs af='मार,v,f,sg,any,,या_जा+या1,yA' drel='nmod__k1inv:बहन' vpos='tam_2' name='मारी' chunkId='VGNF' chunkType='head:VGNF' posn='60'>
7	गयी	VAUX	<fs af='जा,v,f,sg,any,,या1,yA1' drel='lwg__vaux:मारी' name='गयी' chunkType='child:VGNF' posn='70'>
8	बहन	NN	<fs af='बहन,n,f,sg,3,o,0_से,0' drel='k5:चाहते' vpos='vib_2' name='बहन' chunkId='NP3' chunkType='head:NP3' posn='80'>
9	से	PSP	<fs af='से,psp,,,,,,' drel='lwg__psp:बहन' name='से' chunkType='child:NP3' posn='90'>
10	क्या	WQ	<fs af='क्या,pn,,,,,,' drel='mod__wq:बलिदान' name='क्या' chunkType='child:NP4' posn='100'>
11	बलिदान	NN	<fs af='बलिदान,n,m,sg,3,d,0,0' drel='k2:चाहते' name='बलिदान' chunkId='NP4' chunkType='head:NP4' posn='110'>
12	चाहते	VM	<fs af='चाह,v,m,sg,2h,,ता_हो,wA' drel='spn:-' vpos='tam_2' name='चाहते' chunkId='VGF' chunkType='head:VGF' stype='interrogative' voicetype='active' posn='120'>
13	हो	VAUX	<fs af='हो,v,any,sg,2h,,0,0' drel='lwg__vaux:चाहते' name='हो' chunkType='child:VGF' posn='130'>
14	?	SYM	<fs af='?,punc,,,,,,' drel='rsym:-' name='?' chunkId='BLK2' chunkType='head:BLK2' posn='140'>
</Sentence>

<Sentence id='7'>
1	अब	PRP	<fs af='अब,pn,,,,d,,' drel='k7t:बचा' name='अब' chunkId='NP' chunkType='head:NP' posn='10'>
2	क्या	WQ	<fs af='क्या,pn,,,,,,' drel='adv:बचा' name='क्या' chunkId='RBP' chunkType='head:RBP' posn='20'>
3	बचा	VM	<fs af='बच,v,m,sg,3,,या_है,yA' vpos='tam_2' name='बचा' chunkId='VGF' chunkType='head:VGF' stype='interrogative' voicetype='active' posn='30'>
4	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' drel='lwg__vaux:बचा' name='है' chunkType='child:VGF' posn='40'>
5	?	SYM	<fs af='?,punc,,,,,,' drel='rsym:बचा' name='?' chunkId='BLK' chunkType='head:BLK' posn='50'>
</Sentence>

<Sentence id='8'>
1	कब्र	NN	<fs af='कब्र,n,f,sg,3,o,0_का,0' drel='r6:मुर्दे' vpos='vib_2' name='कब्र' chunkId='NP' chunkType='head:NP' posn='10'>
2	के	PSP	<fs af='का,psp,m,sg,,o,,' drel='lwg__psp:कब्र' name='के' chunkType='child:NP' posn='20'>
3	मुर्दे	NN	<fs af='मुर्दा,n,m,sg,3,o,0_का,0' drel='r6:याद' vpos='vib_2' name='मुर्दे' chunkId='NP2' chunkType='head:NP2' posn='30'>
4	की	PSP	<fs af='का,psp,f,sg,,d,,' drel='lwg__psp:मुर्दे' name='की' chunkType='child:NP2' posn='40'>
5	याद	NN	<fs af='याद,n,f,sg,3,d,0,0' drel='k1:आयी' name='याद' chunkId='NP3' chunkType='head:NP3' posn='50'>
6	कैसे	WQ	<fs af='कैसे,pn,,,,,,' drel='vmod:आयी' name='कैसे' chunkId='RBP' chunkType='head:RBP' posn='60'>
7	आयी	VM	<fs af='आ,v,f,sg,any,,या,yA' name='आयी' chunkId='VGF' chunkType='head:VGF' stype='interrogative' voicetype='active' posn='70'>
8	?	SYM	<fs af='?,punc,,,,,,' drel='rsym:आयी' name='?' chunkId='BLK' chunkType='head:BLK' posn='80'>
</Sentence>

<Sentence id='9'>
1	जगप्रकाश	NNP	<fs af='जगप्रकाश,n,m,sg,3,d,0,0' drel='spr:-' name='जगप्रकाश' chunkId='NP' chunkType='head:NP' posn='10'>
2	-	SYM	<fs af='-,punc,,,,,,' name='-' chunkId='BLK' chunkType='head:BLK' posn='20'>
3	गलती	NN	<fs af='गलती,n,f,sg,3,o,0_का,0' drel='r6-k1:एहसास' vpos='vib_2' name='गलती' chunkId='NP2' chunkType='head:NP2' posn='30'>
4	का	PSP	<fs af='का,psp,m,sg,,d,,' drel='lwg__psp:गलती' name='का' chunkType='child:NP2' posn='40'>
5	एहसास	NN	<fs af='एहसास,n,m,sg,3,d,0,0' drel='pof:हो' name='एहसास' chunkId='NP3' chunkType='head:NP3' posn='50'>
6	हो	VM	<fs af='हो,v,m,sg,3,,0_जा+या1_है,0' drel='spn:-' vpos='tam_2_3' name='हो' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='60'>
7	गया	VAUX	<fs af='जा,v,m,sg,any,,या1,yA1' drel='lwg__vaux:हो' name='गया' chunkType='child:VGF' posn='70'>
8	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' drel='lwg__vaux_cont:गया' name='है' chunkType='child:VGF' posn='80'>
9	।	SYM	<fs af='।,punc,,,,,,' drel='rsym:-' name='।' chunkId='BLK2' chunkType='head:BLK2' posn='90'>
</Sentence>

<Sentence id='10'>
1	दीदी	NN	<fs af='दीदी,n,f,sg,3,d,0,0' drel='rad:भूली' name='दीदी' chunkId='NP' chunkType='head:NP' posn='10'>
2	तुम	PRP	<fs af='तुम,pn,any,sg,2,d,0,0' drel='k1:भूली' name='तुम' chunkId='NP2' chunkType='head:NP2' posn='20'>
3	भूली	VM	<fs af='भूल,v,f,sg,any,,या,yA' name='भूली' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='30'>
4	ही	RP	<fs af='ही,avy,,,,,,' drel='lwg__rp:भूली' name='ही' chunkType='child:VGF' posn='40'>
5	कब	WQ	<fs af='कब,pn,,,,d,,' drel='k7t:भूली' name='कब' chunkId='NP3' chunkType='head:NP3' posn='50'>
6	थी	VAUX	<fs af='था,v,f,sg,any,,था,WA' drel='fragof:भूली' name='थी' chunkId='FRAGP' chunkType='head:FRAGP' posn='60'>
7	।	SYM	<fs af='।,punc,,,,,,' drel='rsym:भूली' name='।' chunkId='BLK' chunkType='head:BLK' posn='70'>
</Sentence>

<Sentence id='11'>
1	ज्योति	NNP	<fs af='ज्योति,n,f,sg,3,d,0,0' drel='spr:-' name='ज्योति' chunkId='NP' chunkType='head:NP' posn='10'>
2	-	SYM	<fs af='-,punc,,,,,,' name='-' chunkId='BLK' chunkType='head:BLK' posn='20'>
3	मां	NNC	<fs af='माँ,n,f,sg,3,d,0,0' drel='pof__cn:बाप' name='मां' chunkType='child:NP2' posn='30'>
4	-	SYM	<fs af='-,punc,,,,,,' drel='rsym:बाप' name='-2' chunkType='child:NP2' posn='40'>
5	बाप	NN	<fs af='बाप,n,m,sg,3,o,0_का,0' drel='k1:मरने' vpos='vib_4' name='बाप' chunkId='NP2' chunkType='head:NP2' posn='50'>
6	के	PSP	<fs af='का,psp,,,,o,,' drel='lwg__psp:बाप' name='के' chunkType='child:NP2' posn='60'>
7	मरने	VM	<fs af='मर,v,any,sg,3,o,ना_के_बाद,nA' drel='k7t:आयेगी' vpos='tam_2_3' name='मरने' chunkId='VGNN' chunkType='head:VGNN' posn='70'>
8	के	PSP	<fs af='के,psp,,,,,,' drel='lwg__psp:मरने' name='के2' chunkType='child:VGNN' posn='80'>
9	बाद	NST	<fs af='बाद,nst,m,sg,3,d,,' drel='lwg__psp:मरने' name='बाद' chunkType='child:VGNN' posn='90'>
10	भला	RP	<fs af='भला,avy,,,,,,' drel='lwg__rp:मेरी' name='भला' chunkType='child:NP3' posn='100'>
11	मेरी	PRP	<fs af='मैं,pn,f,sg,1,o,का,kA' drel='r6:याद' name='मेरी' chunkId='NP3' chunkType='head:NP3' posn='110'>
12	याद	NN	<fs af='याद,n,f,sg,3,d,0,0' drel='k1:आयेगी' name='याद' chunkId='NP4' chunkType='head:NP4' posn='120'>
13	क्यों	WQ	<fs af='क्यों,pn,,,,,,' drel='adv:आयेगी' name='क्यों' chunkId='RBP' chunkType='head:RBP' posn='130'>
14	आयेगी	VM	<fs af='आ,v,f,sg,3,,गा,gA' drel='spn:-' name='आयेगी' chunkId='VGF' chunkType='head:VGF' stype='interrogative' voicetype='active' posn='140'>
15	?	SYM	<fs af='?,punc,,,,,,' drel='rsym:-' name='?' chunkId='BLK2' chunkType='head:BLK2' posn='150'>
</Sentence>

<Sentence id='12'>
1	बाप	NN	<fs af='बाप,n,m,sg,3,o,0_का,0' drel='r6:दौलत' vpos='vib_2' name='बाप' chunkId='NP' chunkType='head:NP' posn='10'>
2	की	PSP	<fs af='का,psp,f,sg,,d,,' drel='lwg__psp:बाप' name='की' chunkType='child:NP' posn='20'>
3	छोड़ी	VM	<fs af='छोड,v,f,sg,any,,या,yA' drel='nmod__k1inv:दौलत' name='छोड़ी' chunkId='VGNF' chunkType='head:VGNF' posn='30'>
4	दौलत	NN	<fs af='दौलत,n,f,sg,3,o,0_पर,0' drel='k7:करने' vpos='vib_2' name='दौलत' chunkId='NP2' chunkType='head:NP2' posn='40'>
5	पर	PSP	<fs af='पर,psp,,,,,,' drel='lwg__psp:दौलत' name='पर' chunkType='child:NP2' posn='50'>
6	कब्जा	NN	<fs af='कब्जा,n,m,sg,3,d,0,0' drel='pof:करने' name='कब्जा' chunkId='NP3' chunkType='head:NP3' posn='60'>
7	करने	VM	<fs af='कर,v,any,any,any,o,ना_के_लिये,nA' drel='rt:करता' vpos='tam_2_3' name='करने' chunkId='VGNN' chunkType='head:VGNN' posn='70'>
8	के	PSP	<fs af='के,psp,,,,,,' drel='lwg__psp:करने' name='के' chunkType='child:VGNN' posn='80'>
9	लिये	PSP	<fs af='लिये,psp,,,,,,' drel='lwg__psp:करने' name='लिये' chunkType='child:VGNN' posn='90'>
10	मेरी	PRP	<fs af='मैं,pn,f,sg,1,o,का,kA' drel='r6:मौत' name='मेरी' chunkId='NP4' chunkType='head:NP4' posn='100'>
11	मौत	NN	<fs af='मौत,n,f,sg,3,o,0_का,0' drel='r6:हलफनामा' vpos='vib_2' name='मौत' chunkId='NP5' chunkType='head:NP5' posn='110'>
12	का	PSP	<fs af='का,psp,m,sg,,d,,' drel='lwg__psp:मौत' name='का' chunkType='child:NP5' posn='120'>
13	हलफनामा	NN	<fs af='हलफनामा,n,m,sg,3,d,0,0' drel='k2:करता' name='हलफनामा' chunkId='NP6' chunkType='head:NP6' posn='130'>
14	कौन	WQ	<fs af='कौन,pn,,,,o,,' drel='mod__wq:रिश्ते' name='कौन' chunkType='child:NP7' posn='140'>
15	से	RP	<fs af='सा,avy,m,sg,,o,,' drel='lwg__rp:कौन' name='से' chunkType='child:NP7' posn='150'>
16	रिश्ते	NN	<fs af='रिश्ता,n,m,sg,3,o,0_का,0' drel='r6-k2:गवाही' vpos='vib_4' name='रिश्ते' chunkId='NP7' chunkType='head:NP7' posn='160'>
17	की	PSP	<fs af='का,psp,f,sg,,d,,' drel='lwg__psp:रिश्ते' name='की2' chunkType='child:NP7' posn='170'>
18	गवाही	NN	<fs af='गवाही,n,f,sg,3,d,0,0' drel='pof:करता' name='गवाही' chunkId='NP8' chunkType='head:NP8' posn='180'>
19	करता	VM	<fs af='कर,v,m,sg,3,,ता_है,wA' vpos='tam_2' name='करता' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='190'>
20	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' drel='lwg__vaux:करता' name='है' chunkType='child:VGF' posn='200'>
21	।	SYM	<fs af='।,punc,,,,,,' drel='rsym:करता' name='।' chunkId='BLK' chunkType='head:BLK' posn='210'>
</Sentence>

<Sentence id='13'>
1	NULL	PRP	<fs af='NULL,pn,,,,,,' drel='k7t:हुई' name='NULL' chunkId='NULL__NP' chunkType='head:NULL__NP' mtype='gap' troot='जब' coref='NP6'>
2	मेरे	PRP	<fs af='मैं,pn,m,sg,1,o,का,kA' drel='r6:कत्ल' name='मेरे' chunkId='NP' chunkType='head:NP' posn='10'>
3	कानूनी	JJ	<fs af='कानूनी,adj,any,any,,o,,' drel='nmod__adj:कत्ल' name='कानूनी' chunkType='child:NP2' posn='20'>
4	कत्ल	NN	<fs af='कत्ल,n,m,sg,3,o,0_से,0' drel='rh:हुई' vpos='vib_3' name='कत्ल' chunkId='NP2' chunkType='head:NP2' posn='30'>
5	से	PSP	<fs af='से,psp,,,,,,' drel='lwg__psp:कत्ल' name='से' chunkType='child:NP2' posn='40'>
6	तुम	DEM	<fs af='तुम,pn,any,sg,2,d,,' drel='nmod__adj:भाईयों' name='तुम' chunkType='child:NP3' posn='50'>
7	भाईयों	NN	<fs af='भाई,n,m,pl,3,o,0,0' drel='ccof:और' name='भाईयों' chunkId='NP3' chunkType='head:NP3' posn='60'>
8	और	CC	<fs af='और,avy,,,,,,' drel='r6:हवस' name='और' chunkId='CCP' chunkType='head:CCP' posn='70'>
9	सौतेली	JJ	<fs af='सौतेला,adj,f,sg,,o,,' drel='nmod__adj:मां' name='सौतेली' chunkType='child:NP4' posn='80'>
10	मां	NN	<fs af='माँ,n,f,sg,3,o,0_का,0' drel='ccof:और' vpos='vib_3' name='मां' chunkId='NP4' chunkType='head:NP4' posn='90'>
11	की	PSP	<fs af='का,psp,f,sg,,d,,' drel='lwg__psp:मां' name='की' chunkType='child:NP4' posn='100'>
12	हवस	NN	<fs af='हवस,n,f,sg,3,d,0,0' drel='k1:हुई' name='हवस' chunkId='NP5' chunkType='head:NP5' posn='110'>
13	पूरी	JJ	<fs af='पूरा,adj,f,sg,,,,' drel='pof:हुई' name='पूरी' chunkId='JJP' chunkType='head:JJP' posn='120'>
14	नहीं	NEG	<fs af='नहीं,avy,,,,,,' drel='lwg__neg:हुई' name='नहीं' chunkType='child:VGF' posn='130'>
15	हुई	VM	<fs af='हो,v,f,sg,any,,या,yA' drel='nmod__relc:तो' name='हुई' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='140'>
16	तो	PRP	<fs af='तो,pn,,,,,,' drel='k7t:होगी' name='तो' chunkId='NP6' chunkType='head:NP6' posn='150'>
17	अब	PRP	<fs af='अब,pn,,,,d,,' drel='k7t:होगी' name='अब' chunkId='NP7' chunkType='head:NP7' posn='160'>
18	कैसे	WQ	<fs af='कैसे,pn,,,,,,' drel='adv:होगी' name='कैसे' chunkId='RBP' chunkType='head:RBP' posn='170'>
19	होगी	VM	<fs af='हो,v,f,sg,3,,गा,gA' name='होगी' chunkId='VGF2' chunkType='head:VGF2' stype='declarative' voicetype='active' posn='180'>
20	।	SYM	<fs af='।,punc,,,,,,' drel='rsym:होगी' name='।' chunkId='BLK' chunkType='head:BLK' posn='190'>
</Sentence>

<Sentence id='14'>
1	जगप्रकाश	NNP	<fs af='जगप्रकाश,n,m,sg,3,d,0,0' drel='spr:-' name='जगप्रकाश' chunkId='NP' chunkType='head:NP' posn='10'>
2	-	SYM	<fs af='-,punc,,,,,,' name='-' chunkId='BLK' chunkType='head:BLK' posn='20'>
3	दीदी	NN	<fs af='दीदी,n,f,sg,3,d,0,0' drel='rad:हैं' name='दीदी' chunkId='NP2' chunkType='head:NP2' posn='30'>
4	तुम्हारे	PRP	<fs af='तुम,pn,m,sg,2,o,का,kA' drel='r6:कत्ल' name='तुम्हारे' chunkId='NP3' chunkType='head:NP3' posn='40'>
5	कानूनी	JJ	<fs af='कानूनी,adj,any,any,,o,,' drel='nmod__adj:कत्ल' name='कानूनी' chunkType='child:NP4' posn='50'>
6	कत्ल	NN	<fs af='कत्ल,n,m,sg,3,o,0_का,0' drel='r6:अपराधी' vpos='vib_3' name='कत्ल' chunkId='NP4' chunkType='head:NP4' posn='60'>
7	के	PSP	<fs af='का,psp,m,pl,,d,,' drel='lwg__psp:कत्ल' name='के' chunkType='child:NP4' posn='70'>
8	अपराधी	NN	<fs af='अपराधी,n,m,pl,3,d,0,0' drel='k1:हैं' name='अपराधी' chunkId='NP5' chunkType='head:NP5' posn='80'>
9	सौतेली	JJ	<fs af='सौतेला,adj,f,sg,,o,,' drel='nmod__adj:मां' name='सौतेली' chunkType='child:NP6' posn='90'>
10	मां	NN	<fs af='माँ,n,f,sg,3,o,0_सहित,0' drel='ras-k1:हैं' vpos='vib_3' name='मां' chunkId='NP6' chunkType='head:NP6' posn='100'>
11	सहित	PSP	<fs af='सहित,psp,,,,,,' drel='lwg__psp:मां' name='सहित' chunkType='child:NP6' posn='110'>
12	हम	DEM	<fs af='हम,pn,any,pl,1,d,,' drel='nmod__adj:भाई' name='हम' chunkType='child:NP7' posn='120'>
13	तीनों	QC	<fs af='तीन,num,any,pl,,any,,' drel='nmod__adj:भाई' name='तीनों' chunkType='child:NP7' posn='130'>
