<Sentence id='1'>
1	मेरा	PRP	<fs af='मैं,pn,m,sg,1,o,का,kA' drel='r6:शरीर' name='मेरा' chunkId='NP' chunkType='head:NP' posn='10'>
2	शरीर	NN	<fs af='शरीर,n,m,sg,3,d,0,0' drel='k1:समझने' name='शरीर' chunkId='NP2' chunkType='head:NP2' posn='20'>
3	जिम्मेदारियों	NN	<fs af='जिम्मेदारी,n,f,pl,3,o,0_को,0' drel='k2:समझने' vpos='vib_2' name='जिम्मेदारियों' chunkId='NP3' chunkType='head:NP3' posn='30'>
4	को	PSP	<fs af='को,psp,,,,,,' drel='lwg__psp:जिम्मेदारियों' name='को' chunkType='child:NP3' posn='40'>
5	बोझ	NN	<fs af='बोझ,n,m,sg,3,d,0,0' drel='k2s:समझने' name='बोझ' chunkId='NP4' chunkType='head:NP4' posn='50'>
6	समझने	VM	<fs af='समझ,v,m,sg,3,,ना_लग+या_है,nA' vpos='tam_2_3' name='समझने' chunkId='VGF' chunkType='head:VGF' stype='declarative' voicetype='active' posn='60'>
7	लगा	VAUX	<fs af='लग,v,m,sg,any,,या,yA' drel='lwg__vaux:समझने' name='लगा' chunkType='child:VGF' posn='70'>
8	है	VAUX	<fs af='है,v,any,sg,3,,है,hE' drel='lwg__vaux_cont:लगा' name='है' chunkType='child:VGF' posn='80'>
9	।	SYM	<fs af='।,punc,,,,,,' drel='rsym:समझने' name='।' chunkId='BLK' chunkType='head:BLK' posn='90'>
</Sentence>

<Sentence id='2'>
1	दर्द	NN	<fs af='दर्द,n,m,sg,3,o,0_से,0' drel='rh:हो' vpos='vib_2' name='दर्द' chunkId='NP' chunkType='head:NP' posn='10'>
2	से	PSP	<fs af='से,psp,,,,,,' drel='lwg__psp:दर्द' name='से' chunkType='child:NP' posn='20'>
3	छलनी	NN	<fs af='छलनी,n,f,sg,3,d,0,0' drel='pof:हो' name='छलनी' chunkId='NP2' chunkType='head:NP2' posn='30'>
4	हो	VM	<fs af='हो,v,any,sg,any,,0_रह+या,0' drel='nmod__k1inv:तन' vpos='tam_2' name='हो' chunkId='VGNF' chunkType='head:VGNF' posn='40'>
5	रहे	VAUX	<fs af='रह,v,m,sg,any,,या,yA' drel='lwg__vaux:हो' name='रहे' chunkType='child:VGNF' posn='50'>
6	इस	DEM	<fs af='यह,pn,any,sg,3,o,,' drel='nmod__adj:तन' name='इस' chunkType='child:NP3' posn='60'>
7	कमजोर	JJ	<fs af='कमजोर,adj,any,any,,o,,' drel='nmod__adj:तन' name='कमजोर' chunkType='child:NP3' posn='70'>
8	तन	NN	<fs af='तन,n,m,sg,3,o,0_का,0' drel='r6:सहारे' vpos='vib_4' name='तन' chunkId='NP3' chunkType='head:NP3' posn='80'>
9	के	PSP	<fs af='का,psp,m,sg,,o,,' drel='lwg__psp:तन' name='के' chunkType='child:NP3' posn='90'>
10	सहारे	NN	<fs af='सहारा,n,m,sg,3,o,0,0' drel='k3:कर' name='सहारे' chunkId='NP4' chunkType='head:NP4' posn='100'>
11	पारिवारिक	JJ	<fs af='पारिवारिक,adj,any,any,,o,,' drel='nmod__adj:जिम्मेदारियों' name='पारिवारिक' chunkType='child:NP5' posn='110'>
12	जिम्मेदारियों	NN	<fs af='जिम्मेदारी,n,f,pl,3,o,0_का,0' drel='r6:वैतरिणी' vpos='vib_3' name='जिम्मेदारियों' chunkId='NP5' chunkType='head:NP5' posn='120'>
13	की	PSP	<fs af='का,psp,f,sg,,d,,' drel='lwg__psp:जिम्मेदारियों' name='की' chunkType='child:NP5' posn='130'>
14	वैतरिणी	NN	<fs af='वैतरिणी,n,f,sg,3,d,0,0' drel='k2:कर' name='वैतरिणी' chunkId='NP6' chunkType='head:NP6' posn='140'>
15	कैसे	WQ	<fs af='कैसे,pn,,,,,,' drel='adv:कर' name='कैसे' chunkId='RBP' chunkType='head:RBP' posn='150'>
