<Sentence id='1'>			
1	((	NP	<fs   name='NP'  drel='k1:VGF'>
1.1	balavIra	NNP	<fs af='balavIra,n,m,sg,3,d,0,0' name='बलवीर'  posn='10'>
1.2	kAkA	NN	<fs af='kAkA,n,m,sg,3,d,0,0' posn='20'  name='काका'>
	))
2	((	NP	<fs   drel='nmod__emph:NP'  name='NP2'>
2.1	Kuxa	PRP	<fs af='Kuxa,pn,,,,,,' name='खुद'  posn='30'>
2.2	wo	RP	<fs af='wo,avy,,,,,,' name='तो'  posn='40'>
	))
3	((	JJP	<fs   name='JJP'  drel='k1s:VGF'>
3.1	alpaSikRiwa	JJ	<fs af='alpaSikRiwa,adj,any,any,,,,' posn='50'  name='अल्पशिक्षित'>
	))
4	((	VGF	<fs   stype='declarative'  voicetype='active'  name='VGF'  drel='ccof:CCP'>
4.1	We	VM	<fs af='WA,v,m,sg,3h,,WA,WA' name='थे'  posn='60'>
	))
5	((	CCP	<fs   name='CCP'  drel='ccof:CCP3'>
5.1	para	CC	<fs af='para,avy,,,,,,' name='पर'  posn='70'>
	))
6	((	NP	<fs   name='NP3'  drel='r6:NP4'>
6.1	paDZAI	NN	<fs af='paDAI,n,f,sg,3,o,0,0' name='पढ़ाई'  posn='80'>
6.2	ke	PSP	<fs af='kA,psp,m,sg,,o,,' posn='90'  name='के'>
	))
7	((	NP	<fs   drel='k2:VGF2'  name='NP4'>
7.1	mahawva	NN	<fs af='mahawva,n,m,sg,3,o,0,0' posn='100'  name='महत्व'>
7.2	ko	PSP	<fs af='ko,psp,,,,,,' posn='110'  name='को'>
	))
8	((	JJP	<fs   drel='ccof:CCP2'  name='JJP2'>
8.1	aXika	QF	<fs af='aXika,avy,,,,,,' name='अधिक'  posn='120'>
	))
9	((	CCP	<fs   drel='nmod:NP5'  name='CCP2'>
9.1	Ora	CC	<fs af='Ora,avy,,,,,,' posn='130'  name='और'>
	))
10	((	JJP	<fs   name='JJP3'  drel='ccof:CCP2'>
10.1	bahuwa	QF	<fs af='bahuwa,avy,,,,,,' name='बहुत'  posn='140'>
	))
11	((	NP	<fs   name='NP5'  drel='adv:VGF2'>
11.1	bArIkI	NN	<fs af='bArIkI,n,f,sg,3,o,0,0' posn='150'  name='बारीकी'>
11.2	se	PSP	<fs af='se,psp,,,,,,' name='से'  posn='160'>
	))
12	((	VGF	<fs   name='VGF2'  drel='ccof:CCP'  stype='declarative'  voicetype='active'>
12.1	samaJawe	VM	<fs af='samaJa,v,m,sg,3h,,wA,wA' name='समझते'  posn='170'>
	))
13	((	CCP	<fs   name='CCP3'>
13.1	Ora	CC	<fs af='Ora,avy,,,,,,' posn='180'  name='और2'>
	))
14	((	NP	<fs   name='NP6'  drel='k4:VGF3'>
14.1	xUsaroM	NN	<fs af='xUsarA,n,m,pl,3,o,0,0' posn='190'  name='दूसरों'>
14.2	ko	PSP	<fs af='ko,psp,,,,,,' name='को2'  posn='200'>
14.3	BI	RP	<fs af='BI,avy,,,,,,' posn='210'  name='भी'>
	))
15	((	VGF	<fs   name='VGF3'  drel='ccof:CCP3'  voicetype='active'  stype='declarative'>
15.1	samaJAwe	VM	<fs af='samaJA,v,m,sg,3h,,wA,wA' posn='220'  name='समझाते'>
15.2	We	VAUX	<fs af='WA,v,m,sg,3h,,WA,WA' posn='230'  name='थे2'>
	))
16	((	BLK	<fs   name='BLK'  drel='rsym:CCP3'>
16.1	.	SYM	<fs af='।,punc,,,,,,' posn='240'  name='।'>
	))
</Sentence>			
<Sentence id='2'>			
1	((	NP	<fs   drel='k1:VGF'  name='NP'>
1.1	balavIra	NNP	<fs af='balavIra,n,m,sg,3,d,0,0' posn='10'  name='बलवीर'>
	))
2	((	NP	<fs   name='NP2'  drel='k2:VGNN'>
2.1	betA	NN	<fs af='betA,n,m,sg,3,d,0,0' name='बेटा'  posn='20'>
2.2	rohana	NNP	<fs af='rohana,n,m,sg,3,o,0,0' name='रोहन'  posn='30'>
2.3	ko	PSP	<fs af='ko,psp,,,,,,' name='को'  posn='40'>
	))
3	((	VGNN	<fs   drel='k7:VGF'  name='VGNN'>
3.1	paDZAne	VMC	<fs af='paDA,v,any,any,any,o,nA,nA' name='पढ़ाने'  posn='50'>
3.2	liKAne	VM	<fs af='liKA,v,any,any,any,o,nA,nA' posn='60'  name='लिखाने'>
3.3	meM	PSP	<fs af='meM,psp,,,,,,' name='में'  posn='70'>
	))
4	((	NP	<fs   name='NP3'  drel='pof:VGF'>
4.1	wanika	QF	<fs af='wanika,avy,,,,,,' posn='80'  name='तनिक'>
4.2	BI	RP	<fs af='BI,avy,,,,,,' posn='90'  name='भी'>
4.3	kasara	NN	<fs af='kasara,n,f,sg,3,d,0,0' name='कसर'  posn='100'>
	))
5	((	VGF	<fs   stype='declarative'  voicetype='active'  name='VGF'>
5.1	nahIM	NEG	<fs af='nahIM,avy,,,,,,' name='नहीं'  posn='110'>
5.2	CodZe	VM	<fs af='Coda,v,m,sg,3h,,yA,yA' posn='120'  name='छोड़े'>
	))
6	((	BLK	<fs   drel='rsym:VGF'  name='BLK'>
6.1	.	SYM	<fs af='।,punc,,,,,,' name='।'  posn='130'>
	))
</Sentence>			
<Sentence id='3'>			
1	((	NP	<fs   name='NP'  drel='k1:VGF'>
1.1	ve	PRP	<fs af='vaha,pn,any,sg,3h,d,0,0' posn='10'  name='वे'>
	))
2	((	NP	<fs   drel='nmod__emph:NP'  name='NP2'>
2.1	Kuxa	PRP	<fs af='Kuxa,pn,,,,d,,' name='खुद'  posn='30'>
	))
3	((	NP	<fs   name='NP3'  drel='pof:VGF'>
3.1	wakalIPa	NN	<fs af='wakalIPa,n,f,sg,3,d,0,0' name='तकलीफ'  posn='30'>
	))
4	((	VGF	<fs   voicetype='active'  stype='declarative'  name='VGF'  drel='ccof:CCP'>
4.1	uTA	VM	<fs af='uTA,v,any,any,any,,0,0' posn='40'  name='उठा'>
4.2	lewe	VAUX	<fs af='le,v,m,sg,3h,,wA,wA' name='लेते'  posn='50'>
	))
5	((	CCP	<fs   name='CCP'>
5.1	para	CC	<fs af='para,avy,,,,,,' posn='60'  name='पर'>
	))
6	((	NP	<fs   drel='r6:NP5'  name='NP4'>
6.1	bete	NN	<fs af='betA,n,m,sg,3,o,0,0' posn='70'  name='बेटे'>
6.2	kI	PSP	<fs af='kA,psp,f,pl,,d,,' name='की'  posn='80'>
	))
7	((	NP	<fs   name='NP5'  drel='k1:VGF2'>
7.1	wakalIPeM	NN	<fs af='wakalIPa,n,f,pl,3,d,0,0' name='तकलीफें'  posn='90'>
	))
8	((	NP	<fs   drel='r6:NP7'  name='NP6'>
8.1	unake	PRP	<fs af='vaha,pn,m,sg,3h,o,kA,kA' posn='100'  name='उनके'>
	))
9	((	NP	<fs   drel='k2:VGF2'  name='NP7'>
9.1	kAna	NN	<fs af='kAna,n,m,sg,3,o,0,0' posn='110'  name='कान'>
9.2	ko	PSP	<fs af='ko,psp,,,,,,' name='को'  posn='120'>
	))
10	((	NP	<fs   drel='pof:VGF2'  name='NP8'>
10.1	sparSa	NN	<fs af='sparSa,n,m,sg,3,o,0,0' name='स्पर्श'  posn='130'>
10.2	waka	PSP	<fs af='waka,psp,,,,,,' name='तक'  posn='140'>
	))
11	((	VGF	<fs   voicetype='active'  drel='ccof:CCP'  name='VGF2'  stype='declarative'>
11.1	nahIM	NEG	<fs af='nahIM,avy,,,,,,' posn='150'  name='नहीं'>
11.2	kara	VM	<fs af='kara,v,any,any,any,,0,0' name='कर'  posn='160'>
11.3	pAwI	VAUX	<fs af='pA,v,f,pl,any,,wA,wA' posn='170'  name='पाती'>
11.4	WIM	VAUX	<fs af='WA,v,f,pl,any,,WA,WA' posn='180'  name='थीं'>
	))
12	((	BLK	<fs   drel='rsym:CCP'  name='BLK'>
12.1	.	SYM	<fs af='।,punc,,,,,,' name='।'  posn='190'>
	))
</Sentence>			
<Sentence id='4'>			
1	((	NP	<fs   name='NP'  drel='k1:VGNF'>
1.1	Kuxa	PRP	<fs af='Kuxa,pn,,,,,,' posn='30'  name='खुद'>
	))
2	((	NP	<fs   name='NP2'  drel='r6:NP3'>
2.1	wakalIPa	NN	<fs af='wakalIPa,n,f,sg,3,o,0,0' posn='20'  name='तकलीफ'>
2.2	ke	PSP	<fs af='kA,psp,m,sg,,o,,' name='के'  posn='30'>
	))
3	((	NP	<fs   name='NP3'  drel='k7:VGNF'>
3.1	boJa	NN	<fs af='boJa,n,m,sg,3,o,0,0' name='बोझ'  posn='40'>
3.2	wale	PSP	<fs af='wale,nst,m,sg,3,d,,' name='तले'  posn='50'>
	))
4	((	VGNF	<fs   name='VGNF'  drel='vmod:VGNN'>
4.1	xabe	VM	<fs af='xaba,v,m,sg,any,,yA,yA' posn='60'  name='दबे'>
	))
5	((	VGNN	<fs   drel='k7:VGF'  name='VGNN'>
5.1	rahane	VM	<fs af='raha,v,any,any,any,o,nA,nA' name='रहने'  posn='70'>
5.2	ke	PSP	<fs af='ke,psp,,,,,,' posn='80'  name='के2'>
5.3	bAxa	NST	<fs af='bAxa,nst,m,sg,3,d,,' name='बाद'  posn='90'>
5.4	BI	RP	<fs af='BI,avy,,,,,,' posn='100'  name='भी'>
	))
6	((	NP	<fs   name='NP4'  drel='k1:VGF'>
6.1	balavIra	NNP	<fs af='balavIra,n,m,sg,3,d,0,0' posn='110'  name='बलवीर'>
	))
7	((	NP	<fs   drel='r6:NP6'  name='NP5'>
7.1	xuHKa	NN	<fs af='xuHKa,n,m,sg,3,o,0,0' name='दुःख'  posn='120'>
7.2	kI	PSP	<fs af='kA,psp,f,sg,,d,,' name='की'  posn='130'>
	))
8	((	NP	<fs   name='NP6'  drel='k2:VGF'>
8.1	paraCAIM	NN	<fs af='paraCAIM,n,f,sg,3,d,0,0' posn='140'  name='परछाईं'>
	))
9	((	NP	<fs   name='NP7'  drel='k7:VGF'>
9.1	bete	NN	<fs af='betA,n,m,sg,3,o,0,0' name='बेटे'  posn='150'>
9.2	waka	PSP	<fs af='waka,psp,,,,,,' name='तक'  posn='160'>
	))
10	((	VGF	<fs   name='VGF'  voicetype='active'  stype='declarative'>
10.1	nahIM	NEG	<fs af='nahIM,avy,,,,,,' posn='170'  name='नहीं'>
10.2	pahuMcane	VM	<fs af='pahuMca,v,any,any,any,,nA,nA' posn='180'  name='पहुंचने'>
10.3	xewe	VAUX	<fs af='xe,v,m,sg,3h,,wA,wA' name='देते'  posn='190'>
10.4	We	VAUX	<fs af='WA,v,m,sg,3h,,WA,WA' name='थे'  posn='200'>
	))
