<Sentence id='1'>			
1	((	NP	<fs   drel='r6:NP2'  name='NP'>
1.1	nareSa	NNP	<fs af='nareSa,n,m,sg,3,d,0,0' posn='10'  name='नरेश'>
1.2	bAbU	NN	<fs af='bAbU,n,m,sg,3,o,0,0' posn='20'  name='बाबू'>
1.3	kI	PSP	<fs af='kA,psp,f,sg,,d,,' name='की'  posn='30'>
	))
2	((	NP	<fs   drel='k2:VGF'  name='NP2'>
2.1	nOkarI	NN	<fs af='nOkarI,n,f,sg,3,d,0,0' name='नौकरी'  posn='40'>
	))
3	((	NP	<fs   drel='k7p:VGF'  name='NP3'>
3.1	Sahara	NN	<fs af='Sahara,n,m,sg,3,o,0,0' name='शहर'  posn='50'>
3.2	meM	PSP	<fs af='meM,psp,,,,,,' name='में'  posn='60'>
	))
4	((	VGF	<fs   name='VGF'  voicetype='active'  stype='declarative'>
4.1	laga	VM	<fs af='laga,v,any,any,any,,0,0' name='लग'  posn='70'>
4.2	gayI	VAUX	<fs af='jA,v,f,sg,any,,yA1,yA1' posn='80'  name='गयी'>
	))
5	((	BLK	<fs   drel='rsym:VGF'  name='BLK'>
5.1	.	SYM	<fs af='।,punc,,,,,,' name='।'  posn='90'>
	))
</Sentence>			
<Sentence id='2'>			
1	((	NP	<fs   drel='k1:VGF'  name='NP'>
1.1	vaha	PRP	<fs af='vaha,pn,any,sg,3,d,0,0' name='वह'>
	))
2	((	NP	<fs   name='NP2'  drel='k5:VGF'>
2.1	gAMva	NN	<fs af='gAzva,n,m,sg,3,o,0,0' name='गांव'>
2.2	se	PSP	<fs af='se,psp,,,,,,' name='से'>
	))
3	((	NP	<fs   name='NP3'  drel='k2p:VGF'>
3.1	Sahara	NN	<fs af='Sahara,n,m,sg,3,d,0,0' name='शहर'>
3.2	wo	RP	<fs af='wo,avy,,,,,,' name='तो'>
	))
4	((	VGF	<fs   name='VGF'  drel='ccof:CCP'  stype='declarative'  voicetype='active'>
4.1	A	VM	<fs af='A,v,any,any,any,,0,0' name='आ'>
4.2	gayA	VAUX	<fs af='jA,v,m,sg,any,,yA1,yA1' name='गया'>
	))
5	((	CCP	<fs   name='CCP'>
5.1	para	CC	<fs af='para,avy,,,,,,' name='पर'>
	))
6	((	NP	<fs   name='NP4'  drel='k7p:VGNF'>
6.1	Sahara	NN	<fs af='Sahara,n,m,sg,3,o,0,0' name='शहर2'>
6.2	meM	PSP	<fs af='meM,psp,,,,,,' name='में'>
	))
7	((	NP	<fs   name='NP5'  drel='r6:NP6'>
7.1	kirAye	NN	<fs af='kirAyA,n,m,sg,3,o,0,0' name='किराये'>
7.2	ke	PSP	<fs af='kA,psp,m,sg,,o,,' name='के'>
	))
8	((	NP	<fs   drel='r6:NP7'  name='NP6'>
8.1	Gara	NN	<fs af='Gara,n,m,sg,3,o,0,0' name='घर'>
8.2	kA	PSP	<fs af='kA,psp,m,sg,,d,,' name='का'>
	))
9	((	NP	<fs   name='NP7'  drel='k2:VGNF'>
9.1	BAva	NN	<fs af='BAva,n,m,sg,3,d,0,0' name='भाव'>
	))
10	((	VGNF	<fs   name='VGNF'  drel='vmod:VGF2'>
10.1	suna	VM	<fs af='suna,v,any,any,any,,0,0' name='सुन'>
10.2	kara	VAUX	<fs af='kara,v,any,any,any,,0,0' name='कर'>
	))
11	((	NP	<fs   drel='r6:NP9'  name='NP8'>
11.1	unake	PRP	<fs af='vaha,pn,m,sg,3h,o,kA,kA' name='उनके'>
	))
12	((	NP	<fs   name='NP9'  drel='k1:VGF2'>
12.1	hoSa	NN	<fs af='hoSa,n,m,pl,3,d,0,0' name='होश'>
	))
13	((	VGF	<fs   name='VGF2'  drel='ccof:CCP'  voicetype='active'  stype='declarative'>
13.1	udZa	VM	<fs af='uda,v,any,any,any,,0,0' name='उड़'>
13.2	gaye	VAUX	<fs af='jA,v,m,pl,3,,yA1,yA1' name='गये'>
	))
14	((	BLK	<fs   drel='rsym:CCP'  name='BLK'>
14.1	.	SYM	<fs af='।,punc,,,,,,' posn='360'  name='।'>
	))
</Sentence>			
<Sentence id='3'>			
1	((	NP	<fs   drel='adv:NULL__VGF'  name='NP'>
